fecha,dia_semana,categoria,producto,venta_total
2023-02-02,jueves,"Fruta y verdura","Piña natural a rodajas",10
2023-02-02,jueves,"Fruta y verdura","Plátano de Canarias",5
2023-02-02,jueves,"Fruta y verdura","Plátano macho",21
2023-02-02,jueves,"Fruta y verdura",Pomelo,23
2023-02-02,jueves,"Fruta y verdura","Preparado de verdura para cocido",12
2023-02-02,jueves,"Fruta y verdura",Puerros,26
2023-02-02,jueves,"Fruta y verdura",Rabanitos,5
2023-02-02,jueves,"Fruta y verdura","Rama de Tomates",18
2023-02-02,jueves,"Fruta y verdura","Remolacha cocida y pelada",5
2023-02-02,jueves,"Fruta y verdura","Repollo liso",4
2023-02-02,jueves,"Fruta y verdura","Repollo rizado",2
2023-02-02,jueves,"Fruta y verdura","Rúcula base para ensalada",9
2023-02-02,jueves,"Fruta y verdura","Salteado de setas laminadas",23
2023-02-02,jueves,"Fruta y verdura","Sandía baja en semillas",29
2023-02-02,jueves,"Fruta y verdura",Seta,0
2023-02-02,jueves,"Fruta y verdura","Seta laminada",5
2023-02-02,jueves,"Fruta y verdura","Seta shiitake",4
2023-02-02,jueves,"Fruta y verdura","Setas al plato con perejil",13
2023-02-02,jueves,"Fruta y verdura","Sopa juliana para micro",13
2023-02-02,jueves,"Fruta y verdura","Tomate canario",7
2023-02-02,jueves,"Fruta y verdura","Tomate ensalada",54
2023-02-02,jueves,"Fruta y verdura","Tomate kumato negro",12
2023-02-02,jueves,"Fruta y verdura","Tomate pera",25
2023-02-02,jueves,"Fruta y verdura","Tomate rallado",20
2023-02-02,jueves,"Fruta y verdura","Tomate rosa",16
2023-02-02,jueves,"Fruta y verdura",Tomates,23
2023-02-02,jueves,"Fruta y verdura","Tomates cherry",15
2023-02-02,jueves,"Fruta y verdura","Tomates cherry en rama Dulcita",10
2023-02-02,jueves,"Fruta y verdura","Tomates cherry pera kumato",5
2023-02-02,jueves,"Fruta y verdura","Tomates kumato negro",0
2023-02-02,jueves,"Fruta y verdura","Tomates pera",16
2023-02-02,jueves,"Fruta y verdura","Uva blanca sin semillas",21
2023-02-02,jueves,"Fruta y verdura","Uva roja sin semillas",19
2023-02-02,jueves,"Fruta y verdura","Wraps Texas",0
2023-02-02,jueves,"Fruta y verdura",Yuca,6
2023-02-02,jueves,"Fruta y verdura","Zanahoria rallada base para ensalada",1
2023-02-02,jueves,"Fruta y verdura",Zanahorias,27
2023-02-09,jueves,"Fruta y verdura","1/4 Sandía baja en semillas",5
2023-02-09,jueves,"Fruta y verdura","3 Vegetales para micro",5
2023-02-09,jueves,"Fruta y verdura","Acelgas cortadas",23
2023-02-09,jueves,"Fruta y verdura",Aguacate,19
2023-02-09,jueves,"Fruta y verdura",Aguacates,25
2023-02-09,jueves,"Fruta y verdura","Ajo negro dientes pelados",18
2023-02-09,jueves,"Fruta y verdura","Ajos morados",27
2023-02-09,jueves,"Fruta y verdura",Albahaca,27
2023-02-09,jueves,"Fruta y verdura",Albaricoque,12
2023-02-09,jueves,"Fruta y verdura","Apio verde",30
2023-02-09,jueves,"Fruta y verdura",Arándanos,26
2023-02-09,jueves,"Fruta y verdura",Banana,8
2023-02-09,jueves,"Fruta y verdura",Batata,6
2023-02-09,jueves,"Fruta y verdura","Batata para micro",0
2023-02-09,jueves,"Fruta y verdura",Berenjena,6
2023-02-09,jueves,"Fruta y verdura",Bimi,8
2023-02-09,jueves,"Fruta y verdura",Brócoli,10
2023-02-09,jueves,"Fruta y verdura","Calabacín blanco",1
2023-02-09,jueves,"Fruta y verdura","Calabacín verde",2
2023-02-09,jueves,"Fruta y verdura","Calabaza cacahuete cortada a trozos",15
2023-02-09,jueves,"Fruta y verdura","Canónigos base para ensalada",22
2023-02-09,jueves,"Fruta y verdura",Cebollas,44
2023-02-09,jueves,"Fruta y verdura","Cebollas dulces",25
2023-02-09,jueves,"Fruta y verdura","Cebollas rojas",10
2023-02-09,jueves,"Fruta y verdura","Cebollas tiernas",14
2023-02-09,jueves,"Fruta y verdura",Cebollino,26
2023-02-09,jueves,"Fruta y verdura",Cereza,14
2023-02-09,jueves,"Fruta y verdura","Champiñón grande",27
2023-02-09,jueves,"Fruta y verdura","Champiñón laminado limpio",19
2023-02-09,jueves,"Fruta y verdura","Champiñón pequeño",8
2023-02-09,jueves,"Fruta y verdura","Champiñón Portobello",0
2023-02-09,jueves,"Fruta y verdura",Cilantro,28
2023-02-09,jueves,"Fruta y verdura","Ciruela roja",1
2023-02-09,jueves,"Fruta y verdura","Cogollos corazón de lechuga",24
2023-02-09,jueves,"Fruta y verdura","Cogollos de lechuga",19
2023-02-09,jueves,"Fruta y verdura","Col lombarda",16
2023-02-09,jueves,"Fruta y verdura",Coliflor,28
2023-02-09,jueves,"Fruta y verdura",Endibias,13
2023-02-09,jueves,"Fruta y verdura","Ensalada California",28
2023-02-09,jueves,"Fruta y verdura","Ensalada César",12
2023-02-09,jueves,"Fruta y verdura","Ensalada de la casa",7
2023-02-09,jueves,"Fruta y verdura","Ensalada de pasta",17
2023-02-09,jueves,"Fruta y verdura","Ensalada de pasta Listo para Comer",8
2023-02-09,jueves,"Fruta y verdura","Ensalada ensatún",1
2023-02-09,jueves,"Fruta y verdura","Ensalada jamón",19
2023-02-09,jueves,"Fruta y verdura","Ensalada mezcla 4 estaciones",26
2023-02-09,jueves,"Fruta y verdura","Ensalada mezcla brotes tiernos",1
2023-02-09,jueves,"Fruta y verdura","Ensalada mezcla brotes tiernos maxi",5
2023-02-09,jueves,"Fruta y verdura","Ensalada mezcla dúo canónigos y rúcula",16
2023-02-09,jueves,"Fruta y verdura","Ensalada mezcla fresca",10
2023-02-09,jueves,"Fruta y verdura","Ensalada mezcla gourmet",13
2023-02-09,jueves,"Fruta y verdura","Ensalada mezcla gourmet maxi",3
2023-02-09,jueves,"Fruta y verdura","Ensalada mezcla primavera",28
2023-02-09,jueves,"Fruta y verdura","Ensalada mezcla tierna",21
2023-02-09,jueves,"Fruta y verdura","Ensalada mil islas",0
2023-02-09,jueves,"Fruta y verdura","Ensalada queso de cabra",8
2023-02-09,jueves,"Fruta y verdura","Escarola rizada",30
2023-02-09,jueves,"Fruta y verdura","Escarola rizada base para ensalada",7
2023-02-09,jueves,"Fruta y verdura","Espárrago verde fino",3
2023-02-09,jueves,"Fruta y verdura","Espárrago verde grueso",9
2023-02-09,jueves,"Fruta y verdura","Espinaca baby base para ensalada",0
2023-02-09,jueves,"Fruta y verdura","Espinacas cortadas",20
2023-02-09,jueves,"Fruta y verdura","Floretas de brócoli para micro",21
2023-02-09,jueves,"Fruta y verdura",Frambuesas,7
2023-02-09,jueves,"Fruta y verdura",Fresas,4
2023-02-09,jueves,"Fruta y verdura","Guacamole Hacendado",3
2023-02-09,jueves,"Fruta y verdura",Hierbabuena,27
2023-02-09,jueves,"Fruta y verdura",Jengibre,11
2023-02-09,jueves,"Fruta y verdura","Judía verde plana",37
2023-02-09,jueves,"Fruta y verdura","Judía verde redonda",3
2023-02-09,jueves,"Fruta y verdura","Kiwi verde",25
2023-02-09,jueves,"Fruta y verdura","Kiwis amarillos",17
2023-02-09,jueves,"Fruta y verdura","Kiwis verdes",6
2023-02-09,jueves,"Fruta y verdura","Lechuga corazón romana",25
2023-02-09,jueves,"Fruta y verdura","Lechuga hoja roble",26
2023-02-09,jueves,"Fruta y verdura","Lechuga iceberg",21
2023-02-09,jueves,"Fruta y verdura","Lechuga iceberg base para ensalada",27
2023-02-09,jueves,"Fruta y verdura","Lechuga romana cortada",8
2023-02-09,jueves,"Fruta y verdura","Lechugas corazón romana",8
2023-02-09,jueves,"Fruta y verdura",Limas,0
2023-02-09,jueves,"Fruta y verdura",Limón,1
2023-02-09,jueves,"Fruta y verdura",Limones,10
2023-02-09,jueves,"Fruta y verdura","Maíz dulce en mazorca",7
2023-02-09,jueves,"Fruta y verdura","Maíz dulce en mazorca cocido",14
2023-02-09,jueves,"Fruta y verdura",Mango,22
2023-02-09,jueves,"Fruta y verdura","Manzana Crimson Snow",29
2023-02-09,jueves,"Fruta y verdura","Manzana Golden",5
2023-02-09,jueves,"Fruta y verdura","Manzana Granny Smith",8
2023-02-09,jueves,"Fruta y verdura","Manzana Story",0
2023-02-09,jueves,"Fruta y verdura","Manzanas Crimson Snow",22
2023-02-09,jueves,"Fruta y verdura","Manzanas Golden",9
2023-02-09,jueves,"Fruta y verdura","Media col lombarda",23
2023-02-09,jueves,"Fruta y verdura","Media papaya",21
2023-02-09,jueves,"Fruta y verdura","Media piña",28
2023-02-09,jueves,"Fruta y verdura","Media sandía baja en semillas",29
2023-02-09,jueves,"Fruta y verdura","Medio melón piel de sapo",14
2023-02-09,jueves,"Fruta y verdura","Medio repollo liso",16
2023-02-09,jueves,"Fruta y verdura","Medio repollo rizado",3
2023-02-09,jueves,"Fruta y verdura","Melón piel de sapo",15
2023-02-09,jueves,"Fruta y verdura","Mix de verduras jardinera para micro",22
2023-02-09,jueves,"Fruta y verdura","Mix de verduras paisana para micro",2
2023-02-09,jueves,"Fruta y verdura",Moras,10
2023-02-09,jueves,"Fruta y verdura","Naranja para mesa",2
2023-02-09,jueves,"Fruta y verdura",Naranjas,31
2023-02-09,jueves,"Fruta y verdura","Nectarina pulpa blanca",27
2023-02-09,jueves,"Fruta y verdura","Palitos de zanahoria",16
2023-02-09,jueves,"Fruta y verdura",Papaya,24
2023-02-09,jueves,"Fruta y verdura",Paraguayo,7
2023-02-09,jueves,"Fruta y verdura",Patata,29
2023-02-09,jueves,"Fruta y verdura","Patata para micro",20
2023-02-09,jueves,"Fruta y verdura",Patatas,29
2023-02-09,jueves,"Fruta y verdura","Patatas especial para freir",30
2023-02-09,jueves,"Fruta y verdura","Patatas guarnición",24
2023-02-09,jueves,"Fruta y verdura","Patatas rojas",21
2023-02-09,jueves,"Fruta y verdura",Pepino,7
2023-02-09,jueves,"Fruta y verdura","Pepino holandés",12
2023-02-09,jueves,"Fruta y verdura",Pepinos,22
2023-02-09,jueves,"Fruta y verdura","Pera Conferencia",10
2023-02-09,jueves,"Fruta y verdura","Pera Ercolina",7
2023-02-09,jueves,"Fruta y verdura","Peras Conferencia",26
2023-02-09,jueves,"Fruta y verdura","Perejil troceado",6
2023-02-09,jueves,"Fruta y verdura","Picada de ajo y Perejil",12
2023-02-09,jueves,"Fruta y verdura","Pimiento rojo",5
2023-02-09,jueves,"Fruta y verdura","Pimiento verde",21
2023-02-09,jueves,"Fruta y verdura","Pimiento verde freír",19
2023-02-09,jueves,"Fruta y verdura","Pimientos rojos picantes",24
2023-02-09,jueves,"Fruta y verdura","Pimientos semipicantes",1
2023-02-09,jueves,"Fruta y verdura","Pimientos tricolor rojo, amarillo y verde",19
2023-02-09,jueves,"Fruta y verdura",Piña,7
2023-02-09,jueves,"Fruta y verdura","Piña natural a rodajas",28
2023-02-09,jueves,"Fruta y verdura","Plátano de Canarias",11
2023-02-09,jueves,"Fruta y verdura","Plátano macho",24
2023-02-09,jueves,"Fruta y verdura",Pomelo,0
2023-02-09,jueves,"Fruta y verdura","Preparado de verdura para cocido",5
2023-02-09,jueves,"Fruta y verdura",Puerros,13
2023-02-09,jueves,"Fruta y verdura",Rabanitos,0
2023-02-09,jueves,"Fruta y verdura","Rama de Tomates",0
2023-02-09,jueves,"Fruta y verdura","Remolacha cocida y pelada",8
2023-02-09,jueves,"Fruta y verdura","Repollo liso",25
2023-02-09,jueves,"Fruta y verdura","Repollo rizado",24
2023-02-09,jueves,"Fruta y verdura","Rúcula base para ensalada",14
2023-02-09,jueves,"Fruta y verdura","Salteado de setas laminadas",1
2023-02-09,jueves,"Fruta y verdura","Sandía baja en semillas",0
2023-02-09,jueves,"Fruta y verdura",Seta,14
2023-02-09,jueves,"Fruta y verdura","Seta laminada",2
2023-02-09,jueves,"Fruta y verdura","Seta shiitake",28
2023-02-09,jueves,"Fruta y verdura","Setas al plato con perejil",12
2023-02-09,jueves,"Fruta y verdura","Sopa juliana para micro",6
2023-02-09,jueves,"Fruta y verdura","Tomate canario",12
2023-02-09,jueves,"Fruta y verdura","Tomate ensalada",22
2023-02-09,jueves,"Fruta y verdura","Tomate kumato negro",16
2023-02-09,jueves,"Fruta y verdura","Tomate pera",4
2023-02-09,jueves,"Fruta y verdura","Tomate rallado",29
2023-02-09,jueves,"Fruta y verdura","Tomate rosa",30
2023-02-09,jueves,"Fruta y verdura",Tomates,14
2023-02-09,jueves,"Fruta y verdura","Tomates cherry",8
2023-02-09,jueves,"Fruta y verdura","Tomates cherry en rama Dulcita",3
2023-02-09,jueves,"Fruta y verdura","Tomates cherry pera kumato",0
2023-02-09,jueves,"Fruta y verdura","Tomates kumato negro",3
2023-02-09,jueves,"Fruta y verdura","Tomates pera",10
2023-02-09,jueves,"Fruta y verdura","Uva blanca sin semillas",18
2023-02-09,jueves,"Fruta y verdura","Uva roja sin semillas",7
2023-02-09,jueves,"Fruta y verdura","Wraps Texas",10
2023-02-09,jueves,"Fruta y verdura",Yuca,2
2023-02-09,jueves,"Fruta y verdura","Zanahoria rallada base para ensalada",11
2023-02-09,jueves,"Fruta y verdura",Zanahorias,26
2023-02-16,jueves,"Fruta y verdura","1/4 Sandía baja en semillas",6
2023-02-16,jueves,"Fruta y verdura","3 Vegetales para micro",25
2023-02-16,jueves,"Fruta y verdura","Acelgas cortadas",12
2023-02-16,jueves,"Fruta y verdura",Aguacate,3
2023-02-16,jueves,"Fruta y verdura",Aguacates,27
2023-02-16,jueves,"Fruta y verdura","Ajo negro dientes pelados",13
2023-02-16,jueves,"Fruta y verdura","Ajos morados",31
2023-02-16,jueves,"Fruta y verdura",Albahaca,2
2023-02-16,jueves,"Fruta y verdura",Albaricoque,24
2023-02-16,jueves,"Fruta y verdura","Apio verde",18
2023-02-16,jueves,"Fruta y verdura",Arándanos,23
2023-02-16,jueves,"Fruta y verdura",Banana,0
2023-02-16,jueves,"Fruta y verdura",Batata,4
2023-02-16,jueves,"Fruta y verdura","Batata para micro",0
2023-02-16,jueves,"Fruta y verdura",Berenjena,6
2023-02-16,jueves,"Fruta y verdura",Bimi,30
2023-02-16,jueves,"Fruta y verdura",Brócoli,27
2023-02-16,jueves,"Fruta y verdura","Calabacín blanco",28
2023-02-16,jueves,"Fruta y verdura","Calabacín verde",5
2023-02-16,jueves,"Fruta y verdura","Calabaza cacahuete cortada a trozos",11
2023-02-16,jueves,"Fruta y verdura","Canónigos base para ensalada",6
2023-02-16,jueves,"Fruta y verdura",Cebollas,21
2023-02-16,jueves,"Fruta y verdura","Cebollas dulces",4
2023-02-16,jueves,"Fruta y verdura","Cebollas rojas",20
2023-02-16,jueves,"Fruta y verdura","Cebollas tiernas",17
2023-02-16,jueves,"Fruta y verdura",Cebollino,18
2023-02-16,jueves,"Fruta y verdura",Cereza,52
2023-02-16,jueves,"Fruta y verdura","Champiñón grande",18
2023-02-16,jueves,"Fruta y verdura","Champiñón laminado limpio",13
2023-02-16,jueves,"Fruta y verdura","Champiñón pequeño",12
2023-02-16,jueves,"Fruta y verdura","Champiñón Portobello",15
2023-02-16,jueves,"Fruta y verdura",Cilantro,5
2023-02-16,jueves,"Fruta y verdura","Ciruela roja",26
2023-02-16,jueves,"Fruta y verdura","Cogollos corazón de lechuga",5
2023-02-16,jueves,"Fruta y verdura","Cogollos de lechuga",6
2023-02-16,jueves,"Fruta y verdura","Col lombarda",10
2023-02-16,jueves,"Fruta y verdura",Coliflor,0
2023-02-16,jueves,"Fruta y verdura",Endibias,13
2023-02-16,jueves,"Fruta y verdura","Ensalada California",2
2023-02-16,jueves,"Fruta y verdura","Ensalada César",0
2023-02-16,jueves,"Fruta y verdura","Ensalada de la casa",11
2023-02-16,jueves,"Fruta y verdura","Ensalada de pasta",4
2023-02-16,jueves,"Fruta y verdura","Ensalada de pasta Listo para Comer",11
2023-02-16,jueves,"Fruta y verdura","Ensalada ensatún",17
2023-02-16,jueves,"Fruta y verdura","Ensalada jamón",12
2023-02-16,jueves,"Fruta y verdura","Ensalada mezcla 4 estaciones",4
2023-02-16,jueves,"Fruta y verdura","Ensalada mezcla brotes tiernos",6
2023-02-16,jueves,"Fruta y verdura","Ensalada mezcla brotes tiernos maxi",17
2023-02-16,jueves,"Fruta y verdura","Ensalada mezcla dúo canónigos y rúcula",30
2023-02-16,jueves,"Fruta y verdura","Ensalada mezcla fresca",12
2023-02-16,jueves,"Fruta y verdura","Ensalada mezcla gourmet",1
2023-02-16,jueves,"Fruta y verdura","Ensalada mezcla gourmet maxi",29
2023-02-16,jueves,"Fruta y verdura","Ensalada mezcla primavera",21
2023-02-16,jueves,"Fruta y verdura","Ensalada mezcla tierna",15
2023-02-16,jueves,"Fruta y verdura","Ensalada mil islas",27
2023-02-16,jueves,"Fruta y verdura","Ensalada queso de cabra",15
2023-02-16,jueves,"Fruta y verdura","Escarola rizada",0
2023-02-16,jueves,"Fruta y verdura","Escarola rizada base para ensalada",19
2023-02-16,jueves,"Fruta y verdura","Espárrago verde fino",7
2023-02-16,jueves,"Fruta y verdura","Espárrago verde grueso",4
2023-02-16,jueves,"Fruta y verdura","Espinaca baby base para ensalada",9
2023-02-16,jueves,"Fruta y verdura","Espinacas cortadas",22
2023-02-16,jueves,"Fruta y verdura","Floretas de brócoli para micro",23
2023-02-16,jueves,"Fruta y verdura",Frambuesas,27
2023-02-16,jueves,"Fruta y verdura",Fresas,14
2023-02-16,jueves,"Fruta y verdura","Guacamole Hacendado",26
2023-02-16,jueves,"Fruta y verdura",Hierbabuena,27
2023-02-16,jueves,"Fruta y verdura",Jengibre,12
2023-02-16,jueves,"Fruta y verdura","Judía verde plana",36
2023-02-16,jueves,"Fruta y verdura","Judía verde redonda",17
2023-02-16,jueves,"Fruta y verdura","Kiwi verde",19
2023-02-16,jueves,"Fruta y verdura","Kiwis amarillos",29
2023-02-16,jueves,"Fruta y verdura","Kiwis verdes",3
2023-02-16,jueves,"Fruta y verdura","Lechuga corazón romana",30
2023-02-16,jueves,"Fruta y verdura","Lechuga hoja roble",4
2023-02-16,jueves,"Fruta y verdura","Lechuga iceberg",12
2023-02-16,jueves,"Fruta y verdura","Lechuga iceberg base para ensalada",30
2023-02-16,jueves,"Fruta y verdura","Lechuga romana cortada",11
2023-02-16,jueves,"Fruta y verdura","Lechugas corazón romana",1
2023-02-16,jueves,"Fruta y verdura",Limas,23
2023-02-16,jueves,"Fruta y verdura",Limón,27
2023-02-16,jueves,"Fruta y verdura",Limones,18
2023-02-16,jueves,"Fruta y verdura","Maíz dulce en mazorca",25
2023-02-16,jueves,"Fruta y verdura","Maíz dulce en mazorca cocido",9
2023-02-16,jueves,"Fruta y verdura",Mango,19
2023-02-16,jueves,"Fruta y verdura","Manzana Crimson Snow",16
2023-02-16,jueves,"Fruta y verdura","Manzana Golden",15
2023-02-16,jueves,"Fruta y verdura","Manzana Granny Smith",25
2023-02-16,jueves,"Fruta y verdura","Manzana Story",1
2023-02-16,jueves,"Fruta y verdura","Manzanas Crimson Snow",15
2023-02-16,jueves,"Fruta y verdura","Manzanas Golden",0
2023-02-16,jueves,"Fruta y verdura","Media col lombarda",17
2023-02-16,jueves,"Fruta y verdura","Media papaya",20
2023-02-16,jueves,"Fruta y verdura","Media piña",12
2023-02-16,jueves,"Fruta y verdura","Media sandía baja en semillas",10
2023-02-16,jueves,"Fruta y verdura","Medio melón piel de sapo",29
2023-02-16,jueves,"Fruta y verdura","Medio repollo liso",8
2023-02-16,jueves,"Fruta y verdura","Medio repollo rizado",11
2023-02-16,jueves,"Fruta y verdura","Melón piel de sapo",12
2023-02-16,jueves,"Fruta y verdura","Mix de verduras jardinera para micro",20
2023-02-16,jueves,"Fruta y verdura","Mix de verduras paisana para micro",16
2023-02-16,jueves,"Fruta y verdura",Moras,7
2023-02-16,jueves,"Fruta y verdura","Naranja para mesa",25
2023-02-16,jueves,"Fruta y verdura",Naranjas,32
2023-02-16,jueves,"Fruta y verdura","Nectarina pulpa blanca",22
2023-02-16,jueves,"Fruta y verdura","Palitos de zanahoria",14
2023-02-16,jueves,"Fruta y verdura",Papaya,6
2023-02-16,jueves,"Fruta y verdura",Paraguayo,26
2023-02-16,jueves,"Fruta y verdura",Patata,23
2023-02-16,jueves,"Fruta y verdura","Patata para micro",21
2023-02-16,jueves,"Fruta y verdura",Patatas,26
2023-02-16,jueves,"Fruta y verdura","Patatas especial para freir",24
2023-02-16,jueves,"Fruta y verdura","Patatas guarnición",26
2023-02-16,jueves,"Fruta y verdura","Patatas rojas",22
2023-02-16,jueves,"Fruta y verdura",Pepino,12
2023-02-16,jueves,"Fruta y verdura","Pepino holandés",25
2023-02-16,jueves,"Fruta y verdura",Pepinos,30
2023-02-16,jueves,"Fruta y verdura","Pera Conferencia",17
2023-02-16,jueves,"Fruta y verdura","Pera Ercolina",7
2023-02-16,jueves,"Fruta y verdura","Peras Conferencia",26
2023-02-16,jueves,"Fruta y verdura","Perejil troceado",18
2023-02-16,jueves,"Fruta y verdura","Picada de ajo y Perejil",26
2023-02-16,jueves,"Fruta y verdura","Pimiento rojo",13
2023-02-16,jueves,"Fruta y verdura","Pimiento verde",28
2023-02-16,jueves,"Fruta y verdura","Pimiento verde freír",30
2023-02-16,jueves,"Fruta y verdura","Pimientos rojos picantes",25
2023-02-16,jueves,"Fruta y verdura","Pimientos semipicantes",16
2023-02-16,jueves,"Fruta y verdura","Pimientos tricolor rojo, amarillo y verde",20
2023-02-16,jueves,"Fruta y verdura",Piña,12
2023-02-16,jueves,"Fruta y verdura","Piña natural a rodajas",15
2023-02-16,jueves,"Fruta y verdura","Plátano de Canarias",14
2023-02-16,jueves,"Fruta y verdura","Plátano macho",24
2023-02-16,jueves,"Fruta y verdura",Pomelo,14
2023-02-16,jueves,"Fruta y verdura","Preparado de verdura para cocido",13
2023-02-16,jueves,"Fruta y verdura",Puerros,23
2023-02-16,jueves,"Fruta y verdura",Rabanitos,9
2023-02-16,jueves,"Fruta y verdura","Rama de Tomates",18
2023-02-16,jueves,"Fruta y verdura","Remolacha cocida y pelada",22
2023-02-16,jueves,"Fruta y verdura","Repollo liso",12
2023-02-16,jueves,"Fruta y verdura","Repollo rizado",6
2023-02-16,jueves,"Fruta y verdura","Rúcula base para ensalada",13
2023-02-16,jueves,"Fruta y verdura","Salteado de setas laminadas",7
2023-02-16,jueves,"Fruta y verdura","Sandía baja en semillas",28
2023-02-16,jueves,"Fruta y verdura",Seta,7
2023-02-16,jueves,"Fruta y verdura","Seta laminada",29
2023-02-16,jueves,"Fruta y verdura","Seta shiitake",13
2023-02-16,jueves,"Fruta y verdura","Setas al plato con perejil",0
2023-02-16,jueves,"Fruta y verdura","Sopa juliana para micro",9
2023-02-16,jueves,"Fruta y verdura","Tomate canario",19
2023-02-16,jueves,"Fruta y verdura","Tomate ensalada",20
2023-02-16,jueves,"Fruta y verdura","Tomate kumato negro",17
2023-02-16,jueves,"Fruta y verdura","Tomate pera",6
2023-02-16,jueves,"Fruta y verdura","Tomate rallado",4
2023-02-16,jueves,"Fruta y verdura","Tomate rosa",15
2023-02-16,jueves,"Fruta y verdura",Tomates,20
2023-02-16,jueves,"Fruta y verdura","Tomates cherry",9
2023-02-16,jueves,"Fruta y verdura","Tomates cherry en rama Dulcita",5
2023-02-16,jueves,"Fruta y verdura","Tomates cherry pera kumato",7
2023-02-16,jueves,"Fruta y verdura","Tomates kumato negro",13
2023-02-16,jueves,"Fruta y verdura","Tomates pera",16
2023-02-16,jueves,"Fruta y verdura","Uva blanca sin semillas",29
2023-02-16,jueves,"Fruta y verdura","Uva roja sin semillas",29
2023-02-16,jueves,"Fruta y verdura","Wraps Texas",3
2023-02-16,jueves,"Fruta y verdura",Yuca,11
2023-02-16,jueves,"Fruta y verdura","Zanahoria rallada base para ensalada",11
2023-02-16,jueves,"Fruta y verdura",Zanahorias,7
2023-02-23,jueves,"Fruta y verdura","1/4 Sandía baja en semillas",8
2023-02-23,jueves,"Fruta y verdura","3 Vegetales para micro",5
2023-02-23,jueves,"Fruta y verdura","Acelgas cortadas",24
2023-02-23,jueves,"Fruta y verdura",Aguacate,27
2023-02-23,jueves,"Fruta y verdura",Aguacates,27
2023-02-23,jueves,"Fruta y verdura","Ajo negro dientes pelados",26
2023-02-23,jueves,"Fruta y verdura","Ajos morados",34
2023-02-23,jueves,"Fruta y verdura",Albahaca,12
2023-02-23,jueves,"Fruta y verdura",Albaricoque,11
2023-02-23,jueves,"Fruta y verdura","Apio verde",10
2023-02-23,jueves,"Fruta y verdura",Arándanos,26
2023-02-23,jueves,"Fruta y verdura",Banana,12
2023-02-23,jueves,"Fruta y verdura",Batata,11
2023-02-23,jueves,"Fruta y verdura","Batata para micro",11
2023-02-23,jueves,"Fruta y verdura",Berenjena,30
2023-02-23,jueves,"Fruta y verdura",Bimi,10
2023-02-23,jueves,"Fruta y verdura",Brócoli,10
2023-02-23,jueves,"Fruta y verdura","Calabacín blanco",9
2023-02-23,jueves,"Fruta y verdura","Calabacín verde",29
2023-02-23,jueves,"Fruta y verdura","Calabaza cacahuete cortada a trozos",17
2023-02-23,jueves,"Fruta y verdura","Canónigos base para ensalada",2
2023-02-23,jueves,"Fruta y verdura",Cebollas,57
2023-02-23,jueves,"Fruta y verdura","Cebollas dulces",23
2023-02-23,jueves,"Fruta y verdura","Cebollas rojas",22
2023-02-23,jueves,"Fruta y verdura","Cebollas tiernas",10
2023-02-23,jueves,"Fruta y verdura",Cebollino,3
2023-02-23,jueves,"Fruta y verdura",Cereza,25
2023-02-23,jueves,"Fruta y verdura","Champiñón grande",21
2023-02-23,jueves,"Fruta y verdura","Champiñón laminado limpio",8
2023-02-23,jueves,"Fruta y verdura","Champiñón pequeño",17
2023-02-23,jueves,"Fruta y verdura","Champiñón Portobello",29
2023-02-23,jueves,"Fruta y verdura",Cilantro,8
2023-02-23,jueves,"Fruta y verdura","Ciruela roja",0
2023-02-23,jueves,"Fruta y verdura","Cogollos corazón de lechuga",0
2023-02-23,jueves,"Fruta y verdura","Cogollos de lechuga",3
2023-02-23,jueves,"Fruta y verdura","Col lombarda",19
2023-02-23,jueves,"Fruta y verdura",Coliflor,4
2023-02-23,jueves,"Fruta y verdura",Endibias,6
2023-02-23,jueves,"Fruta y verdura","Ensalada California",20
2023-02-23,jueves,"Fruta y verdura","Ensalada César",18
2023-02-23,jueves,"Fruta y verdura","Ensalada de la casa",28
2023-02-23,jueves,"Fruta y verdura","Ensalada de pasta",24
2023-02-23,jueves,"Fruta y verdura","Ensalada de pasta Listo para Comer",24
2023-02-23,jueves,"Fruta y verdura","Ensalada ensatún",20
2023-02-23,jueves,"Fruta y verdura","Ensalada jamón",21
2023-02-23,jueves,"Fruta y verdura","Ensalada mezcla 4 estaciones",30
2023-02-23,jueves,"Fruta y verdura","Ensalada mezcla brotes tiernos",26
2023-02-23,jueves,"Fruta y verdura","Ensalada mezcla brotes tiernos maxi",26
2023-02-23,jueves,"Fruta y verdura","Ensalada mezcla dúo canónigos y rúcula",30
2023-02-23,jueves,"Fruta y verdura","Ensalada mezcla fresca",11
2023-02-23,jueves,"Fruta y verdura","Ensalada mezcla gourmet",8
2023-02-23,jueves,"Fruta y verdura","Ensalada mezcla gourmet maxi",23
2023-02-23,jueves,"Fruta y verdura","Ensalada mezcla primavera",1
2023-02-23,jueves,"Fruta y verdura","Ensalada mezcla tierna",3
2023-02-23,jueves,"Fruta y verdura","Ensalada mil islas",6
2023-02-23,jueves,"Fruta y verdura","Ensalada queso de cabra",29
2023-02-23,jueves,"Fruta y verdura","Escarola rizada",15
2023-02-23,jueves,"Fruta y verdura","Escarola rizada base para ensalada",26
2023-02-23,jueves,"Fruta y verdura","Espárrago verde fino",14
2023-02-23,jueves,"Fruta y verdura","Espárrago verde grueso",22
2023-02-23,jueves,"Fruta y verdura","Espinaca baby base para ensalada",13
