fecha,dia_semana,categoria,producto,venta_total
2023-01-24,martes,"Fruta y verdura",Fresas,21
2023-01-24,martes,"Fruta y verdura","Guacamole Hacendado",4
2023-01-24,martes,"Fruta y verdura",Hierbabuena,23
2023-01-24,martes,"Fruta y verdura",Jengibre,1
2023-01-24,martes,"Fruta y verdura","Judía verde plana",25
2023-01-24,martes,"Fruta y verdura","Judía verde redonda",7
2023-01-24,martes,"Fruta y verdura","Kiwi verde",27
2023-01-24,martes,"Fruta y verdura","Kiwis amarillos",19
2023-01-24,martes,"Fruta y verdura","Kiwis verdes",3
2023-01-24,martes,"Fruta y verdura","Lechuga corazón romana",30
2023-01-24,martes,"Fruta y verdura","Lechuga hoja roble",24
2023-01-24,martes,"Fruta y verdura","Lechuga iceberg",23
2023-01-24,martes,"Fruta y verdura","Lechuga iceberg base para ensalada",16
2023-01-24,martes,"Fruta y verdura","Lechuga romana cortada",24
2023-01-24,martes,"Fruta y verdura","Lechugas corazón romana",9
2023-01-24,martes,"Fruta y verdura",Limas,28
2023-01-24,martes,"Fruta y verdura",Limón,27
2023-01-24,martes,"Fruta y verdura",Limones,21
2023-01-24,martes,"Fruta y verdura","Maíz dulce en mazorca",13
2023-01-24,martes,"Fruta y verdura","Maíz dulce en mazorca cocido",27
2023-01-24,martes,"Fruta y verdura",Mango,0
2023-01-24,martes,"Fruta y verdura","Manzana Crimson Snow",4
2023-01-24,martes,"Fruta y verdura","Manzana Golden",22
2023-01-24,martes,"Fruta y verdura","Manzana Granny Smith",21
2023-01-24,martes,"Fruta y verdura","Manzana Story",28
2023-01-24,martes,"Fruta y verdura","Manzanas Crimson Snow",16
2023-01-24,martes,"Fruta y verdura","Manzanas Golden",12
2023-01-24,martes,"Fruta y verdura","Media col lombarda",29
2023-01-24,martes,"Fruta y verdura","Media papaya",21
2023-01-24,martes,"Fruta y verdura","Media piña",20
2023-01-24,martes,"Fruta y verdura","Media sandía baja en semillas",7
2023-01-24,martes,"Fruta y verdura","Medio melón piel de sapo",29
2023-01-24,martes,"Fruta y verdura","Medio repollo liso",1
2023-01-24,martes,"Fruta y verdura","Medio repollo rizado",11
2023-01-24,martes,"Fruta y verdura","Melón piel de sapo",19
2023-01-24,martes,"Fruta y verdura","Mix de verduras jardinera para micro",2
2023-01-24,martes,"Fruta y verdura","Mix de verduras paisana para micro",21
2023-01-24,martes,"Fruta y verdura",Moras,10
2023-01-24,martes,"Fruta y verdura","Naranja para mesa",25
2023-01-24,martes,"Fruta y verdura",Naranjas,38
2023-01-24,martes,"Fruta y verdura","Nectarina pulpa blanca",14
2023-01-24,martes,"Fruta y verdura","Palitos de zanahoria",16
2023-01-24,martes,"Fruta y verdura",Papaya,27
2023-01-24,martes,"Fruta y verdura",Paraguayo,30
2023-01-24,martes,"Fruta y verdura",Patata,12
2023-01-24,martes,"Fruta y verdura","Patata para micro",2
2023-01-24,martes,"Fruta y verdura",Patatas,20
2023-01-24,martes,"Fruta y verdura","Patatas especial para freir",19
2023-01-24,martes,"Fruta y verdura","Patatas guarnición",23
2023-01-24,martes,"Fruta y verdura","Patatas rojas",12
2023-01-24,martes,"Fruta y verdura",Pepino,17
2023-01-24,martes,"Fruta y verdura","Pepino holandés",20
2023-01-24,martes,"Fruta y verdura",Pepinos,28
2023-01-24,martes,"Fruta y verdura","Pera Conferencia",5
2023-01-24,martes,"Fruta y verdura","Pera Ercolina",28
2023-01-24,martes,"Fruta y verdura","Peras Conferencia",19
2023-01-24,martes,"Fruta y verdura","Perejil troceado",6
2023-01-24,martes,"Fruta y verdura","Picada de ajo y Perejil",21
2023-01-24,martes,"Fruta y verdura","Pimiento rojo",19
2023-01-24,martes,"Fruta y verdura","Pimiento verde",7
2023-01-24,martes,"Fruta y verdura","Pimiento verde freír",9
2023-01-24,martes,"Fruta y verdura","Pimientos rojos picantes",8
2023-01-24,martes,"Fruta y verdura","Pimientos semipicantes",25
2023-01-24,martes,"Fruta y verdura","Pimientos tricolor rojo, amarillo y verde",23
2023-01-24,martes,"Fruta y verdura",Piña,30
2023-01-24,martes,"Fruta y verdura","Piña natural a rodajas",30
2023-01-24,martes,"Fruta y verdura","Plátano de Canarias",15
2023-01-24,martes,"Fruta y verdura","Plátano macho",23
2023-01-24,martes,"Fruta y verdura",Pomelo,30
2023-01-24,martes,"Fruta y verdura","Preparado de verdura para cocido",4
2023-01-24,martes,"Fruta y verdura",Puerros,8
2023-01-24,martes,"Fruta y verdura",Rabanitos,19
2023-01-24,martes,"Fruta y verdura","Rama de Tomates",0
2023-01-24,martes,"Fruta y verdura","Remolacha cocida y pelada",16
2023-01-24,martes,"Fruta y verdura","Repollo liso",29
2023-01-24,martes,"Fruta y verdura","Repollo rizado",20
2023-01-24,martes,"Fruta y verdura","Rúcula base para ensalada",0
2023-01-24,martes,"Fruta y verdura","Salteado de setas laminadas",20
2023-01-24,martes,"Fruta y verdura","Sandía baja en semillas",13
2023-01-24,martes,"Fruta y verdura",Seta,22
2023-01-24,martes,"Fruta y verdura","Seta laminada",7
2023-01-24,martes,"Fruta y verdura","Seta shiitake",0
2023-01-24,martes,"Fruta y verdura","Setas al plato con perejil",5
2023-01-24,martes,"Fruta y verdura","Sopa juliana para micro",4
2023-01-24,martes,"Fruta y verdura","Tomate canario",13
2023-01-24,martes,"Fruta y verdura","Tomate ensalada",26
2023-01-24,martes,"Fruta y verdura","Tomate kumato negro",10
2023-01-24,martes,"Fruta y verdura","Tomate pera",25
2023-01-24,martes,"Fruta y verdura","Tomate rallado",2
2023-01-24,martes,"Fruta y verdura","Tomate rosa",21
2023-01-24,martes,"Fruta y verdura",Tomates,27
2023-01-24,martes,"Fruta y verdura","Tomates cherry",11
2023-01-24,martes,"Fruta y verdura","Tomates cherry en rama Dulcita",11
2023-01-24,martes,"Fruta y verdura","Tomates cherry pera kumato",30
2023-01-24,martes,"Fruta y verdura","Tomates kumato negro",7
2023-01-24,martes,"Fruta y verdura","Tomates pera",23
2023-01-24,martes,"Fruta y verdura","Uva blanca sin semillas",18
2023-01-24,martes,"Fruta y verdura","Uva roja sin semillas",27
2023-01-24,martes,"Fruta y verdura","Wraps Texas",11
2023-01-24,martes,"Fruta y verdura",Yuca,11
2023-01-24,martes,"Fruta y verdura","Zanahoria rallada base para ensalada",17
2023-01-24,martes,"Fruta y verdura",Zanahorias,54
2023-01-25,miércoles,"Fruta y verdura","1/4 Sandía baja en semillas",11
2023-01-25,miércoles,"Fruta y verdura","3 Vegetales para micro",1
2023-01-25,miércoles,"Fruta y verdura","Acelgas cortadas",13
2023-01-25,miércoles,"Fruta y verdura",Aguacate,19
2023-01-25,miércoles,"Fruta y verdura",Aguacates,12
2023-01-25,miércoles,"Fruta y verdura","Ajo negro dientes pelados",32
2023-01-25,miércoles,"Fruta y verdura","Ajos morados",44
2023-01-25,miércoles,"Fruta y verdura",Albahaca,28
2023-01-25,miércoles,"Fruta y verdura",Albaricoque,7
2023-01-25,miércoles,"Fruta y verdura","Apio verde",5
2023-01-25,miércoles,"Fruta y verdura",Arándanos,27
2023-01-25,miércoles,"Fruta y verdura",Banana,35
2023-01-25,miércoles,"Fruta y verdura",Batata,22
2023-01-25,miércoles,"Fruta y verdura","Batata para micro",26
2023-01-25,miércoles,"Fruta y verdura",Berenjena,32
2023-01-25,miércoles,"Fruta y verdura",Bimi,8
2023-01-25,miércoles,"Fruta y verdura",Brócoli,3
2023-01-25,miércoles,"Fruta y verdura","Calabacín blanco",26
2023-01-25,miércoles,"Fruta y verdura","Calabacín verde",28
2023-01-25,miércoles,"Fruta y verdura","Calabaza cacahuete cortada a trozos",10
2023-01-25,miércoles,"Fruta y verdura","Canónigos base para ensalada",19
2023-01-25,miércoles,"Fruta y verdura",Cebollas,31
2023-01-25,miércoles,"Fruta y verdura","Cebollas dulces",20
2023-01-25,miércoles,"Fruta y verdura","Cebollas rojas",12
2023-01-25,miércoles,"Fruta y verdura","Cebollas tiernas",19
2023-01-25,miércoles,"Fruta y verdura",Cebollino,7
2023-01-25,miércoles,"Fruta y verdura",Cereza,29
2023-01-25,miércoles,"Fruta y verdura","Champiñón grande",20
2023-01-25,miércoles,"Fruta y verdura","Champiñón laminado limpio",14
2023-01-25,miércoles,"Fruta y verdura","Champiñón pequeño",7
2023-01-25,miércoles,"Fruta y verdura","Champiñón Portobello",21
2023-01-25,miércoles,"Fruta y verdura",Cilantro,1
2023-01-25,miércoles,"Fruta y verdura","Ciruela roja",1
2023-01-25,miércoles,"Fruta y verdura","Cogollos corazón de lechuga",21
2023-01-25,miércoles,"Fruta y verdura","Cogollos de lechuga",17
2023-01-25,miércoles,"Fruta y verdura","Col lombarda",35
2023-01-25,miércoles,"Fruta y verdura",Coliflor,28
2023-01-25,miércoles,"Fruta y verdura",Endibias,31
2023-01-25,miércoles,"Fruta y verdura","Ensalada California",19
2023-01-25,miércoles,"Fruta y verdura","Ensalada César",30
2023-01-25,miércoles,"Fruta y verdura","Ensalada de la casa",12
2023-01-25,miércoles,"Fruta y verdura","Ensalada de pasta",16
2023-01-25,miércoles,"Fruta y verdura","Ensalada de pasta Listo para Comer",17
2023-01-25,miércoles,"Fruta y verdura","Ensalada ensatún",7
2023-01-25,miércoles,"Fruta y verdura","Ensalada jamón",2
2023-01-25,miércoles,"Fruta y verdura","Ensalada mezcla 4 estaciones",12
2023-01-25,miércoles,"Fruta y verdura","Ensalada mezcla brotes tiernos",10
2023-01-25,miércoles,"Fruta y verdura","Ensalada mezcla brotes tiernos maxi",27
2023-01-25,miércoles,"Fruta y verdura","Ensalada mezcla dúo canónigos y rúcula",10
2023-01-25,miércoles,"Fruta y verdura","Ensalada mezcla fresca",27
2023-01-25,miércoles,"Fruta y verdura","Ensalada mezcla gourmet",15
2023-01-25,miércoles,"Fruta y verdura","Ensalada mezcla gourmet maxi",15
2023-01-25,miércoles,"Fruta y verdura","Ensalada mezcla primavera",13
2023-01-25,miércoles,"Fruta y verdura","Ensalada mezcla tierna",27
2023-01-25,miércoles,"Fruta y verdura","Ensalada mil islas",25
2023-01-25,miércoles,"Fruta y verdura","Ensalada queso de cabra",27
2023-01-25,miércoles,"Fruta y verdura","Escarola rizada",10
2023-01-25,miércoles,"Fruta y verdura","Escarola rizada base para ensalada",30
2023-01-25,miércoles,"Fruta y verdura","Espárrago verde fino",23
2023-01-25,miércoles,"Fruta y verdura","Espárrago verde grueso",1
2023-01-25,miércoles,"Fruta y verdura","Espinaca baby base para ensalada",2
2023-01-25,miércoles,"Fruta y verdura","Espinacas cortadas",9
2023-01-25,miércoles,"Fruta y verdura","Floretas de brócoli para micro",21
2023-01-25,miércoles,"Fruta y verdura",Frambuesas,21
2023-01-25,miércoles,"Fruta y verdura",Fresas,32
2023-01-25,miércoles,"Fruta y verdura","Guacamole Hacendado",41
2023-01-25,miércoles,"Fruta y verdura",Hierbabuena,12
2023-01-25,miércoles,"Fruta y verdura",Jengibre,23
2023-01-25,miércoles,"Fruta y verdura","Judía verde plana",38
2023-01-25,miércoles,"Fruta y verdura","Judía verde redonda",15
2023-01-25,miércoles,"Fruta y verdura","Kiwi verde",4
2023-01-25,miércoles,"Fruta y verdura","Kiwis amarillos",18
2023-01-25,miércoles,"Fruta y verdura","Kiwis verdes",6
2023-01-25,miércoles,"Fruta y verdura","Lechuga corazón romana",12
2023-01-25,miércoles,"Fruta y verdura","Lechuga hoja roble",20
2023-01-25,miércoles,"Fruta y verdura","Lechuga iceberg",30
2023-01-25,miércoles,"Fruta y verdura","Lechuga iceberg base para ensalada",17
2023-01-25,miércoles,"Fruta y verdura","Lechuga romana cortada",8
2023-01-25,miércoles,"Fruta y verdura","Lechugas corazón romana",26
2023-01-25,miércoles,"Fruta y verdura",Limas,9
2023-01-25,miércoles,"Fruta y verdura",Limón,32
2023-01-25,miércoles,"Fruta y verdura",Limones,8
2023-01-25,miércoles,"Fruta y verdura","Maíz dulce en mazorca",25
2023-01-25,miércoles,"Fruta y verdura","Maíz dulce en mazorca cocido",15
2023-01-25,miércoles,"Fruta y verdura",Mango,1
2023-01-25,miércoles,"Fruta y verdura","Manzana Crimson Snow",6
2023-01-25,miércoles,"Fruta y verdura","Manzana Golden",29
2023-01-25,miércoles,"Fruta y verdura","Manzana Granny Smith",0
2023-01-25,miércoles,"Fruta y verdura","Manzana Story",21
2023-01-25,miércoles,"Fruta y verdura","Manzanas Crimson Snow",19
2023-01-25,miércoles,"Fruta y verdura","Manzanas Golden",24
2023-01-25,miércoles,"Fruta y verdura","Media col lombarda",27
2023-01-25,miércoles,"Fruta y verdura","Media papaya",12
2023-01-25,miércoles,"Fruta y verdura","Media piña",20
2023-01-25,miércoles,"Fruta y verdura","Media sandía baja en semillas",9
2023-01-25,miércoles,"Fruta y verdura","Medio melón piel de sapo",28
2023-01-25,miércoles,"Fruta y verdura","Medio repollo liso",18
2023-01-25,miércoles,"Fruta y verdura","Medio repollo rizado",5
2023-01-25,miércoles,"Fruta y verdura","Melón piel de sapo",17
2023-01-25,miércoles,"Fruta y verdura","Mix de verduras jardinera para micro",26
2023-01-25,miércoles,"Fruta y verdura","Mix de verduras paisana para micro",14
2023-01-25,miércoles,"Fruta y verdura",Moras,20
2023-01-25,miércoles,"Fruta y verdura","Naranja para mesa",5
2023-01-25,miércoles,"Fruta y verdura",Naranjas,58
2023-01-25,miércoles,"Fruta y verdura","Nectarina pulpa blanca",30
2023-01-25,miércoles,"Fruta y verdura","Palitos de zanahoria",29
2023-01-25,miércoles,"Fruta y verdura",Papaya,14
2023-01-25,miércoles,"Fruta y verdura",Paraguayo,10
2023-01-25,miércoles,"Fruta y verdura",Patata,14
2023-01-25,miércoles,"Fruta y verdura","Patata para micro",23
2023-01-25,miércoles,"Fruta y verdura",Patatas,56
2023-01-25,miércoles,"Fruta y verdura","Patatas especial para freir",12
2023-01-25,miércoles,"Fruta y verdura","Patatas guarnición",32
2023-01-25,miércoles,"Fruta y verdura","Patatas rojas",23
2023-01-25,miércoles,"Fruta y verdura",Pepino,30
2023-01-25,miércoles,"Fruta y verdura","Pepino holandés",15
2023-01-25,miércoles,"Fruta y verdura",Pepinos,25
2023-01-25,miércoles,"Fruta y verdura","Pera Conferencia",19
2023-01-25,miércoles,"Fruta y verdura","Pera Ercolina",29
2023-01-25,miércoles,"Fruta y verdura","Peras Conferencia",19
2023-01-25,miércoles,"Fruta y verdura","Perejil troceado",9
2023-01-25,miércoles,"Fruta y verdura","Picada de ajo y Perejil",17
2023-01-25,miércoles,"Fruta y verdura","Pimiento rojo",19
2023-01-25,miércoles,"Fruta y verdura","Pimiento verde",1
2023-01-25,miércoles,"Fruta y verdura","Pimiento verde freír",29
2023-01-25,miércoles,"Fruta y verdura","Pimientos rojos picantes",24
2023-01-25,miércoles,"Fruta y verdura","Pimientos semipicantes",34
2023-01-25,miércoles,"Fruta y verdura","Pimientos tricolor rojo, amarillo y verde",13
2023-01-25,miércoles,"Fruta y verdura",Piña,35
2023-01-25,miércoles,"Fruta y verdura","Piña natural a rodajas",8
2023-01-25,miércoles,"Fruta y verdura","Plátano de Canarias",13
2023-01-25,miércoles,"Fruta y verdura","Plátano macho",28
2023-01-25,miércoles,"Fruta y verdura",Pomelo,18
2023-01-25,miércoles,"Fruta y verdura","Preparado de verdura para cocido",34
2023-01-25,miércoles,"Fruta y verdura",Puerros,1
2023-01-25,miércoles,"Fruta y verdura",Rabanitos,16
2023-01-25,miércoles,"Fruta y verdura","Rama de Tomates",33
2023-01-25,miércoles,"Fruta y verdura","Remolacha cocida y pelada",24
2023-01-25,miércoles,"Fruta y verdura","Repollo liso",10
2023-01-25,miércoles,"Fruta y verdura","Repollo rizado",12
2023-01-25,miércoles,"Fruta y verdura","Rúcula base para ensalada",32
2023-01-25,miércoles,"Fruta y verdura","Salteado de setas laminadas",21
2023-01-25,miércoles,"Fruta y verdura","Sandía baja en semillas",26
2023-01-25,miércoles,"Fruta y verdura",Seta,34
2023-01-25,miércoles,"Fruta y verdura","Seta laminada",30
2023-01-25,miércoles,"Fruta y verdura","Seta shiitake",20
2023-01-25,miércoles,"Fruta y verdura","Setas al plato con perejil",17
2023-01-25,miércoles,"Fruta y verdura","Sopa juliana para micro",19
2023-01-25,miércoles,"Fruta y verdura","Tomate canario",31
2023-01-25,miércoles,"Fruta y verdura","Tomate ensalada",45
2023-01-25,miércoles,"Fruta y verdura","Tomate kumato negro",0
2023-01-25,miércoles,"Fruta y verdura","Tomate pera",0
2023-01-25,miércoles,"Fruta y verdura","Tomate rallado",2
2023-01-25,miércoles,"Fruta y verdura","Tomate rosa",8
2023-01-25,miércoles,"Fruta y verdura",Tomates,34
2023-01-25,miércoles,"Fruta y verdura","Tomates cherry",6
2023-01-25,miércoles,"Fruta y verdura","Tomates cherry en rama Dulcita",31
2023-01-25,miércoles,"Fruta y verdura","Tomates cherry pera kumato",19
2023-01-25,miércoles,"Fruta y verdura","Tomates kumato negro",3
2023-01-25,miércoles,"Fruta y verdura","Tomates pera",35
2023-01-25,miércoles,"Fruta y verdura","Uva blanca sin semillas",13
2023-01-25,miércoles,"Fruta y verdura","Uva roja sin semillas",6
2023-01-25,miércoles,"Fruta y verdura","Wraps Texas",20
2023-01-25,miércoles,"Fruta y verdura",Yuca,22
2023-01-25,miércoles,"Fruta y verdura","Zanahoria rallada base para ensalada",33
2023-01-25,miércoles,"Fruta y verdura",Zanahorias,36
2023-01-26,jueves,"Fruta y verdura","1/4 Sandía baja en semillas",19
2023-01-26,jueves,"Fruta y verdura","3 Vegetales para micro",7
2023-01-26,jueves,"Fruta y verdura","Acelgas cortadas",27
2023-01-26,jueves,"Fruta y verdura",Aguacate,24
2023-01-26,jueves,"Fruta y verdura",Aguacates,3
2023-01-26,jueves,"Fruta y verdura","Ajo negro dientes pelados",5
2023-01-26,jueves,"Fruta y verdura","Ajos morados",22
2023-01-26,jueves,"Fruta y verdura",Albahaca,10
2023-01-26,jueves,"Fruta y verdura",Albaricoque,3
2023-01-26,jueves,"Fruta y verdura","Apio verde",13
2023-01-26,jueves,"Fruta y verdura",Arándanos,8
2023-01-26,jueves,"Fruta y verdura",Banana,1
2023-01-26,jueves,"Fruta y verdura",Batata,6
2023-01-26,jueves,"Fruta y verdura","Batata para micro",12
2023-01-26,jueves,"Fruta y verdura",Berenjena,28
2023-01-26,jueves,"Fruta y verdura",Bimi,21
2023-01-26,jueves,"Fruta y verdura",Brócoli,27
2023-01-26,jueves,"Fruta y verdura","Calabacín blanco",3
2023-01-26,jueves,"Fruta y verdura","Calabacín verde",2
2023-01-26,jueves,"Fruta y verdura","Calabaza cacahuete cortada a trozos",11
2023-01-26,jueves,"Fruta y verdura","Canónigos base para ensalada",23
2023-01-26,jueves,"Fruta y verdura",Cebollas,32
2023-01-26,jueves,"Fruta y verdura","Cebollas dulces",8
2023-01-26,jueves,"Fruta y verdura","Cebollas rojas",28
2023-01-26,jueves,"Fruta y verdura","Cebollas tiernas",26
2023-01-26,jueves,"Fruta y verdura",Cebollino,17
2023-01-26,jueves,"Fruta y verdura",Cereza,38
2023-01-26,jueves,"Fruta y verdura","Champiñón grande",26
2023-01-26,jueves,"Fruta y verdura","Champiñón laminado limpio",2
2023-01-26,jueves,"Fruta y verdura","Champiñón pequeño",9
2023-01-26,jueves,"Fruta y verdura","Champiñón Portobello",19
2023-01-26,jueves,"Fruta y verdura",Cilantro,9
2023-01-26,jueves,"Fruta y verdura","Ciruela roja",15
2023-01-26,jueves,"Fruta y verdura","Cogollos corazón de lechuga",11
2023-01-26,jueves,"Fruta y verdura","Cogollos de lechuga",14
2023-01-26,jueves,"Fruta y verdura","Col lombarda",5
2023-01-26,jueves,"Fruta y verdura",Coliflor,3
2023-01-26,jueves,"Fruta y verdura",Endibias,21
2023-01-26,jueves,"Fruta y verdura","Ensalada California",16
2023-01-26,jueves,"Fruta y verdura","Ensalada César",5
2023-01-26,jueves,"Fruta y verdura","Ensalada de la casa",12
2023-01-26,jueves,"Fruta y verdura","Ensalada de pasta",22
2023-01-26,jueves,"Fruta y verdura","Ensalada de pasta Listo para Comer",21
2023-01-26,jueves,"Fruta y verdura","Ensalada ensatún",8
2023-01-26,jueves,"Fruta y verdura","Ensalada jamón",12
2023-01-26,jueves,"Fruta y verdura","Ensalada mezcla 4 estaciones",15
2023-01-26,jueves,"Fruta y verdura","Ensalada mezcla brotes tiernos",14
2023-01-26,jueves,"Fruta y verdura","Ensalada mezcla brotes tiernos maxi",28
2023-01-26,jueves,"Fruta y verdura","Ensalada mezcla dúo canónigos y rúcula",27
2023-01-26,jueves,"Fruta y verdura","Ensalada mezcla fresca",10
2023-01-26,jueves,"Fruta y verdura","Ensalada mezcla gourmet",14
2023-01-26,jueves,"Fruta y verdura","Ensalada mezcla gourmet maxi",7
2023-01-26,jueves,"Fruta y verdura","Ensalada mezcla primavera",23
2023-01-26,jueves,"Fruta y verdura","Ensalada mezcla tierna",23
2023-01-26,jueves,"Fruta y verdura","Ensalada mil islas",27
2023-01-26,jueves,"Fruta y verdura","Ensalada queso de cabra",2
2023-01-26,jueves,"Fruta y verdura","Escarola rizada",15
2023-01-26,jueves,"Fruta y verdura","Escarola rizada base para ensalada",2
2023-01-26,jueves,"Fruta y verdura","Espárrago verde fino",23
2023-01-26,jueves,"Fruta y verdura","Espárrago verde grueso",6
2023-01-26,jueves,"Fruta y verdura","Espinaca baby base para ensalada",15
2023-01-26,jueves,"Fruta y verdura","Espinacas cortadas",10
2023-01-26,jueves,"Fruta y verdura","Floretas de brócoli para micro",14
2023-01-26,jueves,"Fruta y verdura",Frambuesas,1
2023-01-26,jueves,"Fruta y verdura",Fresas,3
2023-01-26,jueves,"Fruta y verdura","Guacamole Hacendado",24
2023-01-26,jueves,"Fruta y verdura",Hierbabuena,12
2023-01-26,jueves,"Fruta y verdura",Jengibre,22
2023-01-26,jueves,"Fruta y verdura","Judía verde plana",20
2023-01-26,jueves,"Fruta y verdura","Judía verde redonda",20
2023-01-26,jueves,"Fruta y verdura","Kiwi verde",28
2023-01-26,jueves,"Fruta y verdura","Kiwis amarillos",9
2023-01-26,jueves,"Fruta y verdura","Kiwis verdes",15
2023-01-26,jueves,"Fruta y verdura","Lechuga corazón romana",7
2023-01-26,jueves,"Fruta y verdura","Lechuga hoja roble",14
2023-01-26,jueves,"Fruta y verdura","Lechuga iceberg",5
2023-01-26,jueves,"Fruta y verdura","Lechuga iceberg base para ensalada",3
2023-01-26,jueves,"Fruta y verdura","Lechuga romana cortada",6
2023-01-26,jueves,"Fruta y verdura","Lechugas corazón romana",21
2023-01-26,jueves,"Fruta y verdura",Limas,10
2023-01-26,jueves,"Fruta y verdura",Limón,20
2023-01-26,jueves,"Fruta y verdura",Limones,8
2023-01-26,jueves,"Fruta y verdura","Maíz dulce en mazorca",23
2023-01-26,jueves,"Fruta y verdura","Maíz dulce en mazorca cocido",16
2023-01-26,jueves,"Fruta y verdura",Mango,4
2023-01-26,jueves,"Fruta y verdura","Manzana Crimson Snow",12
2023-01-26,jueves,"Fruta y verdura","Manzana Golden",7
2023-01-26,jueves,"Fruta y verdura","Manzana Granny Smith",16
2023-01-26,jueves,"Fruta y verdura","Manzana Story",3
2023-01-26,jueves,"Fruta y verdura","Manzanas Crimson Snow",3
2023-01-26,jueves,"Fruta y verdura","Manzanas Golden",16
2023-01-26,jueves,"Fruta y verdura","Media col lombarda",4
2023-01-26,jueves,"Fruta y verdura","Media papaya",17
2023-01-26,jueves,"Fruta y verdura","Media piña",9
2023-01-26,jueves,"Fruta y verdura","Media sandía baja en semillas",13
2023-01-26,jueves,"Fruta y verdura","Medio melón piel de sapo",16
2023-01-26,jueves,"Fruta y verdura","Medio repollo liso",29
2023-01-26,jueves,"Fruta y verdura","Medio repollo rizado",8
2023-01-26,jueves,"Fruta y verdura","Melón piel de sapo",30
2023-01-26,jueves,"Fruta y verdura","Mix de verduras jardinera para micro",0
2023-01-26,jueves,"Fruta y verdura","Mix de verduras paisana para micro",4
2023-01-26,jueves,"Fruta y verdura",Moras,4
2023-01-26,jueves,"Fruta y verdura","Naranja para mesa",14
2023-01-26,jueves,"Fruta y verdura",Naranjas,30
2023-01-26,jueves,"Fruta y verdura","Nectarina pulpa blanca",28
2023-01-26,jueves,"Fruta y verdura","Palitos de zanahoria",15
2023-01-26,jueves,"Fruta y verdura",Papaya,2
2023-01-26,jueves,"Fruta y verdura",Paraguayo,26
2023-01-26,jueves,"Fruta y verdura",Patata,18
2023-01-26,jueves,"Fruta y verdura","Patata para micro",18
2023-01-26,jueves,"Fruta y verdura",Patatas,49
2023-01-26,jueves,"Fruta y verdura","Patatas especial para freir",17
2023-01-26,jueves,"Fruta y verdura","Patatas guarnición",12
2023-01-26,jueves,"Fruta y verdura","Patatas rojas",15
2023-01-26,jueves,"Fruta y verdura",Pepino,0
2023-01-26,jueves,"Fruta y verdura","Pepino holandés",20
2023-01-26,jueves,"Fruta y verdura",Pepinos,20
2023-01-26,jueves,"Fruta y verdura","Pera Conferencia",24
2023-01-26,jueves,"Fruta y verdura","Pera Ercolina",7
2023-01-26,jueves,"Fruta y verdura","Peras Conferencia",10
2023-01-26,jueves,"Fruta y verdura","Perejil troceado",27
2023-01-26,jueves,"Fruta y verdura","Picada de ajo y Perejil",20
2023-01-26,jueves,"Fruta y verdura","Pimiento rojo",18
2023-01-26,jueves,"Fruta y verdura","Pimiento verde",17
2023-01-26,jueves,"Fruta y verdura","Pimiento verde freír",21
2023-01-26,jueves,"Fruta y verdura","Pimientos rojos picantes",2
2023-01-26,jueves,"Fruta y verdura","Pimientos semipicantes",7
2023-01-26,jueves,"Fruta y verdura","Pimientos tricolor rojo, amarillo y verde",23
2023-01-26,jueves,"Fruta y verdura",Piña,5
2023-01-26,jueves,"Fruta y verdura","Piña natural a rodajas",11
2023-01-26,jueves,"Fruta y verdura","Plátano de Canarias",22
2023-01-26,jueves,"Fruta y verdura","Plátano macho",26
2023-01-26,jueves,"Fruta y verdura",Pomelo,7
2023-01-26,jueves,"Fruta y verdura","Preparado de verdura para cocido",7
2023-01-26,jueves,"Fruta y verdura",Puerros,11
2023-01-26,jueves,"Fruta y verdura",Rabanitos,3
2023-01-26,jueves,"Fruta y verdura","Rama de Tomates",18
2023-01-26,jueves,"Fruta y verdura","Remolacha cocida y pelada",18
2023-01-26,jueves,"Fruta y verdura","Repollo liso",2
2023-01-26,jueves,"Fruta y verdura","Repollo rizado",12
2023-01-26,jueves,"Fruta y verdura","Rúcula base para ensalada",30
2023-01-26,jueves,"Fruta y verdura","Salteado de setas laminadas",25
2023-01-26,jueves,"Fruta y verdura","Sandía baja en semillas",2
2023-01-26,jueves,"Fruta y verdura",Seta,30
2023-01-26,jueves,"Fruta y verdura","Seta laminada",28
2023-01-26,jueves,"Fruta y verdura","Seta shiitake",19
2023-01-26,jueves,"Fruta y verdura","Setas al plato con perejil",1
2023-01-26,jueves,"Fruta y verdura","Sopa juliana para micro",12
2023-01-26,jueves,"Fruta y verdura","Tomate canario",6
2023-01-26,jueves,"Fruta y verdura","Tomate ensalada",23
2023-01-26,jueves,"Fruta y verdura","Tomate kumato negro",23
2023-01-26,jueves,"Fruta y verdura","Tomate pera",24
2023-01-26,jueves,"Fruta y verdura","Tomate rallado",30
2023-01-26,jueves,"Fruta y verdura","Tomate rosa",0
2023-01-26,jueves,"Fruta y verdura",Tomates,12
2023-01-26,jueves,"Fruta y verdura","Tomates cherry",20
2023-01-26,jueves,"Fruta y verdura","Tomates cherry en rama Dulcita",14
2023-01-26,jueves,"Fruta y verdura","Tomates cherry pera kumato",11
2023-01-26,jueves,"Fruta y verdura","Tomates kumato negro",8
2023-01-26,jueves,"Fruta y verdura","Tomates pera",11
2023-01-26,jueves,"Fruta y verdura","Uva blanca sin semillas",12
