fecha,dia_semana,categoria,producto,venta_total
2023-02-10,viernes,"Fruta y verdura","Pera Conferencia",47
2023-02-10,viernes,"Fruta y verdura","Pera Ercolina",22
2023-02-10,viernes,"Fruta y verdura","Peras Conferencia",50
2023-02-10,viernes,"Fruta y verdura","Perejil troceado",46
2023-02-10,viernes,"Fruta y verdura","Picada de ajo y Perejil",12
2023-02-10,viernes,"Fruta y verdura","Pimiento rojo",25
2023-02-10,viernes,"Fruta y verdura","Pimiento verde",6
2023-02-10,viernes,"Fruta y verdura","Pimiento verde freír",25
2023-02-10,viernes,"Fruta y verdura","Pimientos rojos picantes",11
2023-02-10,viernes,"Fruta y verdura","Pimientos semipicantes",23
2023-02-10,viernes,"Fruta y verdura","Pimientos tricolor rojo, amarillo y verde",27
2023-02-10,viernes,"Fruta y verdura",Piña,16
2023-02-10,viernes,"Fruta y verdura","Piña natural a rodajas",35
2023-02-10,viernes,"Fruta y verdura","Plátano de Canarias",17
2023-02-10,viernes,"Fruta y verdura","Plátano macho",7
2023-02-10,viernes,"Fruta y verdura",Pomelo,44
2023-02-10,viernes,"Fruta y verdura","Preparado de verdura para cocido",38
2023-02-10,viernes,"Fruta y verdura",Puerros,14
2023-02-10,viernes,"Fruta y verdura",Rabanitos,11
2023-02-10,viernes,"Fruta y verdura","Rama de Tomates",40
2023-02-10,viernes,"Fruta y verdura","Remolacha cocida y pelada",43
2023-02-10,viernes,"Fruta y verdura","Repollo liso",46
2023-02-10,viernes,"Fruta y verdura","Repollo rizado",12
2023-02-10,viernes,"Fruta y verdura","Rúcula base para ensalada",49
2023-02-10,viernes,"Fruta y verdura","Salteado de setas laminadas",35
2023-02-10,viernes,"Fruta y verdura","Sandía baja en semillas",48
2023-02-10,viernes,"Fruta y verdura",Seta,21
2023-02-10,viernes,"Fruta y verdura","Seta laminada",17
2023-02-10,viernes,"Fruta y verdura","Seta shiitake",31
2023-02-10,viernes,"Fruta y verdura","Setas al plato con perejil",45
2023-02-10,viernes,"Fruta y verdura","Sopa juliana para micro",15
2023-02-10,viernes,"Fruta y verdura","Tomate canario",21
2023-02-10,viernes,"Fruta y verdura","Tomate ensalada",70
2023-02-10,viernes,"Fruta y verdura","Tomate kumato negro",14
2023-02-10,viernes,"Fruta y verdura","Tomate pera",8
2023-02-10,viernes,"Fruta y verdura","Tomate rallado",50
2023-02-10,viernes,"Fruta y verdura","Tomate rosa",46
2023-02-10,viernes,"Fruta y verdura",Tomates,18
2023-02-10,viernes,"Fruta y verdura","Tomates cherry",10
2023-02-10,viernes,"Fruta y verdura","Tomates cherry en rama Dulcita",43
2023-02-10,viernes,"Fruta y verdura","Tomates cherry pera kumato",48
2023-02-10,viernes,"Fruta y verdura","Tomates kumato negro",41
2023-02-10,viernes,"Fruta y verdura","Tomates pera",18
2023-02-10,viernes,"Fruta y verdura","Uva blanca sin semillas",17
2023-02-10,viernes,"Fruta y verdura","Uva roja sin semillas",32
2023-02-10,viernes,"Fruta y verdura","Wraps Texas",8
2023-02-10,viernes,"Fruta y verdura",Yuca,43
2023-02-10,viernes,"Fruta y verdura","Zanahoria rallada base para ensalada",13
2023-02-10,viernes,"Fruta y verdura",Zanahorias,37
2023-02-17,viernes,"Fruta y verdura","1/4 Sandía baja en semillas",36
2023-02-17,viernes,"Fruta y verdura","3 Vegetales para micro",23
2023-02-17,viernes,"Fruta y verdura","Acelgas cortadas",50
2023-02-17,viernes,"Fruta y verdura",Aguacate,13
2023-02-17,viernes,"Fruta y verdura",Aguacates,44
2023-02-17,viernes,"Fruta y verdura","Ajo negro dientes pelados",19
2023-02-17,viernes,"Fruta y verdura","Ajos morados",25
2023-02-17,viernes,"Fruta y verdura",Albahaca,18
2023-02-17,viernes,"Fruta y verdura",Albaricoque,45
2023-02-17,viernes,"Fruta y verdura","Apio verde",24
2023-02-17,viernes,"Fruta y verdura",Arándanos,36
2023-02-17,viernes,"Fruta y verdura",Banana,13
2023-02-17,viernes,"Fruta y verdura",Batata,47
2023-02-17,viernes,"Fruta y verdura","Batata para micro",10
2023-02-17,viernes,"Fruta y verdura",Berenjena,27
2023-02-17,viernes,"Fruta y verdura",Bimi,25
2023-02-17,viernes,"Fruta y verdura",Brócoli,33
2023-02-17,viernes,"Fruta y verdura","Calabacín blanco",37
2023-02-17,viernes,"Fruta y verdura","Calabacín verde",32
2023-02-17,viernes,"Fruta y verdura","Calabaza cacahuete cortada a trozos",47
2023-02-17,viernes,"Fruta y verdura","Canónigos base para ensalada",6
2023-02-17,viernes,"Fruta y verdura",Cebollas,56
2023-02-17,viernes,"Fruta y verdura","Cebollas dulces",11
2023-02-17,viernes,"Fruta y verdura","Cebollas rojas",8
2023-02-17,viernes,"Fruta y verdura","Cebollas tiernas",28
2023-02-17,viernes,"Fruta y verdura",Cebollino,27
2023-02-17,viernes,"Fruta y verdura",Cereza,75
2023-02-17,viernes,"Fruta y verdura","Champiñón grande",19
2023-02-17,viernes,"Fruta y verdura","Champiñón laminado limpio",18
2023-02-17,viernes,"Fruta y verdura","Champiñón pequeño",32
2023-02-17,viernes,"Fruta y verdura","Champiñón Portobello",26
2023-02-17,viernes,"Fruta y verdura",Cilantro,18
2023-02-17,viernes,"Fruta y verdura","Ciruela roja",12
2023-02-17,viernes,"Fruta y verdura","Cogollos corazón de lechuga",30
2023-02-17,viernes,"Fruta y verdura","Cogollos de lechuga",49
2023-02-17,viernes,"Fruta y verdura","Col lombarda",45
2023-02-17,viernes,"Fruta y verdura",Coliflor,23
2023-02-17,viernes,"Fruta y verdura",Endibias,44
2023-02-17,viernes,"Fruta y verdura","Ensalada California",39
2023-02-17,viernes,"Fruta y verdura","Ensalada César",29
2023-02-17,viernes,"Fruta y verdura","Ensalada de la casa",41
2023-02-17,viernes,"Fruta y verdura","Ensalada de pasta",38
2023-02-17,viernes,"Fruta y verdura","Ensalada de pasta Listo para Comer",9
2023-02-17,viernes,"Fruta y verdura","Ensalada ensatún",49
2023-02-17,viernes,"Fruta y verdura","Ensalada jamón",48
2023-02-17,viernes,"Fruta y verdura","Ensalada mezcla 4 estaciones",49
2023-02-17,viernes,"Fruta y verdura","Ensalada mezcla brotes tiernos",26
2023-02-17,viernes,"Fruta y verdura","Ensalada mezcla brotes tiernos maxi",49
2023-02-17,viernes,"Fruta y verdura","Ensalada mezcla dúo canónigos y rúcula",40
2023-02-17,viernes,"Fruta y verdura","Ensalada mezcla fresca",32
2023-02-17,viernes,"Fruta y verdura","Ensalada mezcla gourmet",48
2023-02-17,viernes,"Fruta y verdura","Ensalada mezcla gourmet maxi",6
2023-02-17,viernes,"Fruta y verdura","Ensalada mezcla primavera",22
2023-02-17,viernes,"Fruta y verdura","Ensalada mezcla tierna",15
2023-02-17,viernes,"Fruta y verdura","Ensalada mil islas",36
2023-02-17,viernes,"Fruta y verdura","Ensalada queso de cabra",48
2023-02-17,viernes,"Fruta y verdura","Escarola rizada",43
2023-02-17,viernes,"Fruta y verdura","Escarola rizada base para ensalada",48
2023-02-17,viernes,"Fruta y verdura","Espárrago verde fino",20
2023-02-17,viernes,"Fruta y verdura","Espárrago verde grueso",37
2023-02-17,viernes,"Fruta y verdura","Espinaca baby base para ensalada",25
2023-02-17,viernes,"Fruta y verdura","Espinacas cortadas",45
2023-02-17,viernes,"Fruta y verdura","Floretas de brócoli para micro",34
2023-02-17,viernes,"Fruta y verdura",Frambuesas,8
2023-02-17,viernes,"Fruta y verdura",Fresas,19
2023-02-17,viernes,"Fruta y verdura","Guacamole Hacendado",63
2023-02-17,viernes,"Fruta y verdura",Hierbabuena,21
2023-02-17,viernes,"Fruta y verdura",Jengibre,10
2023-02-17,viernes,"Fruta y verdura","Judía verde plana",50
2023-02-17,viernes,"Fruta y verdura","Judía verde redonda",5
2023-02-17,viernes,"Fruta y verdura","Kiwi verde",47
2023-02-17,viernes,"Fruta y verdura","Kiwis amarillos",31
2023-02-17,viernes,"Fruta y verdura","Kiwis verdes",26
2023-02-17,viernes,"Fruta y verdura","Lechuga corazón romana",42
2023-02-17,viernes,"Fruta y verdura","Lechuga hoja roble",40
2023-02-17,viernes,"Fruta y verdura","Lechuga iceberg",26
2023-02-17,viernes,"Fruta y verdura","Lechuga iceberg base para ensalada",44
2023-02-17,viernes,"Fruta y verdura","Lechuga romana cortada",28
2023-02-17,viernes,"Fruta y verdura","Lechugas corazón romana",46
2023-02-17,viernes,"Fruta y verdura",Limas,48
2023-02-17,viernes,"Fruta y verdura",Limón,33
2023-02-17,viernes,"Fruta y verdura",Limones,30
2023-02-17,viernes,"Fruta y verdura","Maíz dulce en mazorca",16
2023-02-17,viernes,"Fruta y verdura","Maíz dulce en mazorca cocido",23
2023-02-17,viernes,"Fruta y verdura",Mango,37
2023-02-17,viernes,"Fruta y verdura","Manzana Crimson Snow",45
2023-02-17,viernes,"Fruta y verdura","Manzana Golden",34
2023-02-17,viernes,"Fruta y verdura","Manzana Granny Smith",10
2023-02-17,viernes,"Fruta y verdura","Manzana Story",49
2023-02-17,viernes,"Fruta y verdura","Manzanas Crimson Snow",8
2023-02-17,viernes,"Fruta y verdura","Manzanas Golden",39
2023-02-17,viernes,"Fruta y verdura","Media col lombarda",14
2023-02-17,viernes,"Fruta y verdura","Media papaya",6
2023-02-17,viernes,"Fruta y verdura","Media piña",16
2023-02-17,viernes,"Fruta y verdura","Media sandía baja en semillas",34
2023-02-17,viernes,"Fruta y verdura","Medio melón piel de sapo",38
2023-02-17,viernes,"Fruta y verdura","Medio repollo liso",25
2023-02-17,viernes,"Fruta y verdura","Medio repollo rizado",10
2023-02-17,viernes,"Fruta y verdura","Melón piel de sapo",45
2023-02-17,viernes,"Fruta y verdura","Mix de verduras jardinera para micro",9
2023-02-17,viernes,"Fruta y verdura","Mix de verduras paisana para micro",39
2023-02-17,viernes,"Fruta y verdura",Moras,6
2023-02-17,viernes,"Fruta y verdura","Naranja para mesa",5
2023-02-17,viernes,"Fruta y verdura",Naranjas,19
2023-02-17,viernes,"Fruta y verdura","Nectarina pulpa blanca",42
2023-02-17,viernes,"Fruta y verdura","Palitos de zanahoria",14
2023-02-17,viernes,"Fruta y verdura",Papaya,50
2023-02-17,viernes,"Fruta y verdura",Paraguayo,40
2023-02-17,viernes,"Fruta y verdura",Patata,44
2023-02-17,viernes,"Fruta y verdura","Patata para micro",48
2023-02-17,viernes,"Fruta y verdura",Patatas,59
2023-02-17,viernes,"Fruta y verdura","Patatas especial para freir",33
2023-02-17,viernes,"Fruta y verdura","Patatas guarnición",18
2023-02-17,viernes,"Fruta y verdura","Patatas rojas",13
2023-02-17,viernes,"Fruta y verdura",Pepino,38
2023-02-17,viernes,"Fruta y verdura","Pepino holandés",21
2023-02-17,viernes,"Fruta y verdura",Pepinos,36
2023-02-17,viernes,"Fruta y verdura","Pera Conferencia",12
2023-02-17,viernes,"Fruta y verdura","Pera Ercolina",50
2023-02-17,viernes,"Fruta y verdura","Peras Conferencia",41
2023-02-17,viernes,"Fruta y verdura","Perejil troceado",37
2023-02-17,viernes,"Fruta y verdura","Picada de ajo y Perejil",41
2023-02-17,viernes,"Fruta y verdura","Pimiento rojo",22
2023-02-17,viernes,"Fruta y verdura","Pimiento verde",27
2023-02-17,viernes,"Fruta y verdura","Pimiento verde freír",37
2023-02-17,viernes,"Fruta y verdura","Pimientos rojos picantes",22
2023-02-17,viernes,"Fruta y verdura","Pimientos semipicantes",43
2023-02-17,viernes,"Fruta y verdura","Pimientos tricolor rojo, amarillo y verde",37
2023-02-17,viernes,"Fruta y verdura",Piña,26
2023-02-17,viernes,"Fruta y verdura","Piña natural a rodajas",22
2023-02-17,viernes,"Fruta y verdura","Plátano de Canarias",44
2023-02-17,viernes,"Fruta y verdura","Plátano macho",36
2023-02-17,viernes,"Fruta y verdura",Pomelo,9
2023-02-17,viernes,"Fruta y verdura","Preparado de verdura para cocido",37
2023-02-17,viernes,"Fruta y verdura",Puerros,23
2023-02-17,viernes,"Fruta y verdura",Rabanitos,42
2023-02-17,viernes,"Fruta y verdura","Rama de Tomates",37
2023-02-17,viernes,"Fruta y verdura","Remolacha cocida y pelada",28
2023-02-17,viernes,"Fruta y verdura","Repollo liso",30
2023-02-17,viernes,"Fruta y verdura","Repollo rizado",38
2023-02-17,viernes,"Fruta y verdura","Rúcula base para ensalada",24
2023-02-17,viernes,"Fruta y verdura","Salteado de setas laminadas",45
2023-02-17,viernes,"Fruta y verdura","Sandía baja en semillas",49
2023-02-17,viernes,"Fruta y verdura",Seta,34
2023-02-17,viernes,"Fruta y verdura","Seta laminada",47
2023-02-17,viernes,"Fruta y verdura","Seta shiitake",12
2023-02-17,viernes,"Fruta y verdura","Setas al plato con perejil",37
2023-02-17,viernes,"Fruta y verdura","Sopa juliana para micro",35
2023-02-17,viernes,"Fruta y verdura","Tomate canario",8
2023-02-17,viernes,"Fruta y verdura","Tomate ensalada",64
2023-02-17,viernes,"Fruta y verdura","Tomate kumato negro",40
2023-02-17,viernes,"Fruta y verdura","Tomate pera",28
2023-02-17,viernes,"Fruta y verdura","Tomate rallado",32
2023-02-17,viernes,"Fruta y verdura","Tomate rosa",6
2023-02-17,viernes,"Fruta y verdura",Tomates,21
2023-02-17,viernes,"Fruta y verdura","Tomates cherry",26
2023-02-17,viernes,"Fruta y verdura","Tomates cherry en rama Dulcita",31
2023-02-17,viernes,"Fruta y verdura","Tomates cherry pera kumato",6
2023-02-17,viernes,"Fruta y verdura","Tomates kumato negro",48
2023-02-17,viernes,"Fruta y verdura","Tomates pera",29
2023-02-17,viernes,"Fruta y verdura","Uva blanca sin semillas",37
2023-02-17,viernes,"Fruta y verdura","Uva roja sin semillas",17
2023-02-17,viernes,"Fruta y verdura","Wraps Texas",16
2023-02-17,viernes,"Fruta y verdura",Yuca,47
2023-02-17,viernes,"Fruta y verdura","Zanahoria rallada base para ensalada",6
2023-02-17,viernes,"Fruta y verdura",Zanahorias,83
2023-02-24,viernes,"Fruta y verdura","1/4 Sandía baja en semillas",5
2023-02-24,viernes,"Fruta y verdura","3 Vegetales para micro",25
2023-02-24,viernes,"Fruta y verdura","Acelgas cortadas",18
2023-02-24,viernes,"Fruta y verdura",Aguacate,17
2023-02-24,viernes,"Fruta y verdura",Aguacates,22
2023-02-24,viernes,"Fruta y verdura","Ajo negro dientes pelados",14
2023-02-24,viernes,"Fruta y verdura","Ajos morados",58
2023-02-24,viernes,"Fruta y verdura",Albahaca,46
2023-02-24,viernes,"Fruta y verdura",Albaricoque,31
2023-02-24,viernes,"Fruta y verdura","Apio verde",19
2023-02-24,viernes,"Fruta y verdura",Arándanos,38
2023-02-24,viernes,"Fruta y verdura",Banana,5
2023-02-24,viernes,"Fruta y verdura",Batata,43
2023-02-24,viernes,"Fruta y verdura","Batata para micro",28
2023-02-24,viernes,"Fruta y verdura",Berenjena,7
2023-02-24,viernes,"Fruta y verdura",Bimi,16
2023-02-24,viernes,"Fruta y verdura",Brócoli,26
2023-02-24,viernes,"Fruta y verdura","Calabacín blanco",14
2023-02-24,viernes,"Fruta y verdura","Calabacín verde",35
2023-02-24,viernes,"Fruta y verdura","Calabaza cacahuete cortada a trozos",20
2023-02-24,viernes,"Fruta y verdura","Canónigos base para ensalada",6
2023-02-24,viernes,"Fruta y verdura",Cebollas,41
2023-02-24,viernes,"Fruta y verdura","Cebollas dulces",38
2023-02-24,viernes,"Fruta y verdura","Cebollas rojas",24
2023-02-24,viernes,"Fruta y verdura","Cebollas tiernas",37
2023-02-24,viernes,"Fruta y verdura",Cebollino,6
2023-02-24,viernes,"Fruta y verdura",Cereza,65
2023-02-24,viernes,"Fruta y verdura","Champiñón grande",33
2023-02-24,viernes,"Fruta y verdura","Champiñón laminado limpio",28
2023-02-24,viernes,"Fruta y verdura","Champiñón pequeño",25
2023-02-24,viernes,"Fruta y verdura","Champiñón Portobello",18
2023-02-24,viernes,"Fruta y verdura",Cilantro,39
2023-02-24,viernes,"Fruta y verdura","Ciruela roja",22
2023-02-24,viernes,"Fruta y verdura","Cogollos corazón de lechuga",30
2023-02-24,viernes,"Fruta y verdura","Cogollos de lechuga",29
2023-02-24,viernes,"Fruta y verdura","Col lombarda",35
2023-02-24,viernes,"Fruta y verdura",Coliflor,14
2023-02-24,viernes,"Fruta y verdura",Endibias,47
2023-02-24,viernes,"Fruta y verdura","Ensalada California",39
2023-02-24,viernes,"Fruta y verdura","Ensalada César",17
2023-02-24,viernes,"Fruta y verdura","Ensalada de la casa",14
2023-02-24,viernes,"Fruta y verdura","Ensalada de pasta",45
2023-02-24,viernes,"Fruta y verdura","Ensalada de pasta Listo para Comer",15
2023-02-24,viernes,"Fruta y verdura","Ensalada ensatún",47
2023-02-24,viernes,"Fruta y verdura","Ensalada jamón",23
2023-02-24,viernes,"Fruta y verdura","Ensalada mezcla 4 estaciones",24
2023-02-24,viernes,"Fruta y verdura","Ensalada mezcla brotes tiernos",37
2023-02-24,viernes,"Fruta y verdura","Ensalada mezcla brotes tiernos maxi",10
2023-02-24,viernes,"Fruta y verdura","Ensalada mezcla dúo canónigos y rúcula",17
2023-02-24,viernes,"Fruta y verdura","Ensalada mezcla fresca",43
2023-02-24,viernes,"Fruta y verdura","Ensalada mezcla gourmet",21
2023-02-24,viernes,"Fruta y verdura","Ensalada mezcla gourmet maxi",31
2023-02-24,viernes,"Fruta y verdura","Ensalada mezcla primavera",8
2023-02-24,viernes,"Fruta y verdura","Ensalada mezcla tierna",15
2023-02-24,viernes,"Fruta y verdura","Ensalada mil islas",43
2023-02-24,viernes,"Fruta y verdura","Ensalada queso de cabra",40
2023-02-24,viernes,"Fruta y verdura","Escarola rizada",34
2023-02-24,viernes,"Fruta y verdura","Escarola rizada base para ensalada",11
2023-02-24,viernes,"Fruta y verdura","Espárrago verde fino",11
2023-02-24,viernes,"Fruta y verdura","Espárrago verde grueso",19
2023-02-24,viernes,"Fruta y verdura","Espinaca baby base para ensalada",34
2023-02-24,viernes,"Fruta y verdura","Espinacas cortadas",24
2023-02-24,viernes,"Fruta y verdura","Floretas de brócoli para micro",25
2023-02-24,viernes,"Fruta y verdura",Frambuesas,21
2023-02-24,viernes,"Fruta y verdura",Fresas,6
2023-02-24,viernes,"Fruta y verdura","Guacamole Hacendado",75
2023-02-24,viernes,"Fruta y verdura",Hierbabuena,27
2023-02-24,viernes,"Fruta y verdura",Jengibre,31
2023-02-24,viernes,"Fruta y verdura","Judía verde plana",67
2023-02-24,viernes,"Fruta y verdura","Judía verde redonda",22
2023-02-24,viernes,"Fruta y verdura","Kiwi verde",18
2023-02-24,viernes,"Fruta y verdura","Kiwis amarillos",6
2023-02-24,viernes,"Fruta y verdura","Kiwis verdes",41
2023-02-24,viernes,"Fruta y verdura","Lechuga corazón romana",32
2023-02-24,viernes,"Fruta y verdura","Lechuga hoja roble",10
2023-02-24,viernes,"Fruta y verdura","Lechuga iceberg",37
2023-02-24,viernes,"Fruta y verdura","Lechuga iceberg base para ensalada",48
2023-02-24,viernes,"Fruta y verdura","Lechuga romana cortada",33
2023-02-24,viernes,"Fruta y verdura","Lechugas corazón romana",41
2023-02-24,viernes,"Fruta y verdura",Limas,18
2023-02-24,viernes,"Fruta y verdura",Limón,41
2023-02-24,viernes,"Fruta y verdura",Limones,23
2023-02-24,viernes,"Fruta y verdura","Maíz dulce en mazorca",27
2023-02-24,viernes,"Fruta y verdura","Maíz dulce en mazorca cocido",43
2023-02-24,viernes,"Fruta y verdura",Mango,13
2023-02-24,viernes,"Fruta y verdura","Manzana Crimson Snow",33
2023-02-24,viernes,"Fruta y verdura","Manzana Golden",49
2023-02-24,viernes,"Fruta y verdura","Manzana Granny Smith",17
2023-02-24,viernes,"Fruta y verdura","Manzana Story",15
2023-02-24,viernes,"Fruta y verdura","Manzanas Crimson Snow",30
2023-02-24,viernes,"Fruta y verdura","Manzanas Golden",43
2023-02-24,viernes,"Fruta y verdura","Media col lombarda",23
2023-02-24,viernes,"Fruta y verdura","Media papaya",11
2023-02-24,viernes,"Fruta y verdura","Media piña",9
2023-02-24,viernes,"Fruta y verdura","Media sandía baja en semillas",44
2023-02-24,viernes,"Fruta y verdura","Medio melón piel de sapo",12
2023-02-24,viernes,"Fruta y verdura","Medio repollo liso",23
2023-02-24,viernes,"Fruta y verdura","Medio repollo rizado",22
2023-02-24,viernes,"Fruta y verdura","Melón piel de sapo",24
2023-02-24,viernes,"Fruta y verdura","Mix de verduras jardinera para micro",47
2023-02-24,viernes,"Fruta y verdura","Mix de verduras paisana para micro",17
2023-02-24,viernes,"Fruta y verdura",Moras,19
2023-02-24,viernes,"Fruta y verdura","Naranja para mesa",25
2023-02-24,viernes,"Fruta y verdura",Naranjas,56
2023-02-24,viernes,"Fruta y verdura","Nectarina pulpa blanca",15
2023-02-24,viernes,"Fruta y verdura","Palitos de zanahoria",26
2023-02-24,viernes,"Fruta y verdura",Papaya,40
2023-02-24,viernes,"Fruta y verdura",Paraguayo,23
2023-02-24,viernes,"Fruta y verdura",Patata,22
2023-02-24,viernes,"Fruta y verdura","Patata para micro",9
2023-02-24,viernes,"Fruta y verdura",Patatas,54
2023-02-24,viernes,"Fruta y verdura","Patatas especial para freir",30
2023-02-24,viernes,"Fruta y verdura","Patatas guarnición",26
2023-02-24,viernes,"Fruta y verdura","Patatas rojas",48
2023-02-24,viernes,"Fruta y verdura",Pepino,25
2023-02-24,viernes,"Fruta y verdura","Pepino holandés",22
2023-02-24,viernes,"Fruta y verdura",Pepinos,29
2023-02-24,viernes,"Fruta y verdura","Pera Conferencia",16
2023-02-24,viernes,"Fruta y verdura","Pera Ercolina",42
2023-02-24,viernes,"Fruta y verdura","Peras Conferencia",22
2023-02-24,viernes,"Fruta y verdura","Perejil troceado",11
2023-02-24,viernes,"Fruta y verdura","Picada de ajo y Perejil",28
2023-02-24,viernes,"Fruta y verdura","Pimiento rojo",22
2023-02-24,viernes,"Fruta y verdura","Pimiento verde",37
2023-02-24,viernes,"Fruta y verdura","Pimiento verde freír",10
2023-02-24,viernes,"Fruta y verdura","Pimientos rojos picantes",6
2023-02-24,viernes,"Fruta y verdura","Pimientos semipicantes",34
2023-02-24,viernes,"Fruta y verdura","Pimientos tricolor rojo, amarillo y verde",19
2023-02-24,viernes,"Fruta y verdura",Piña,41
2023-02-24,viernes,"Fruta y verdura","Piña natural a rodajas",14
2023-02-24,viernes,"Fruta y verdura","Plátano de Canarias",35
2023-02-24,viernes,"Fruta y verdura","Plátano macho",20
2023-02-24,viernes,"Fruta y verdura",Pomelo,5
2023-02-24,viernes,"Fruta y verdura","Preparado de verdura para cocido",40
2023-02-24,viernes,"Fruta y verdura",Puerros,19
2023-02-24,viernes,"Fruta y verdura",Rabanitos,12
2023-02-24,viernes,"Fruta y verdura","Rama de Tomates",31
2023-02-24,viernes,"Fruta y verdura","Remolacha cocida y pelada",20
2023-02-24,viernes,"Fruta y verdura","Repollo liso",34
2023-02-24,viernes,"Fruta y verdura","Repollo rizado",11
2023-02-24,viernes,"Fruta y verdura","Rúcula base para ensalada",8
2023-02-24,viernes,"Fruta y verdura","Salteado de setas laminadas",40
2023-02-24,viernes,"Fruta y verdura","Sandía baja en semillas",5
2023-02-24,viernes,"Fruta y verdura",Seta,29
2023-02-24,viernes,"Fruta y verdura","Seta laminada",43
2023-02-24,viernes,"Fruta y verdura","Seta shiitake",14
2023-02-24,viernes,"Fruta y verdura","Setas al plato con perejil",25
2023-02-24,viernes,"Fruta y verdura","Sopa juliana para micro",48
2023-02-24,viernes,"Fruta y verdura","Tomate canario",44
2023-02-24,viernes,"Fruta y verdura","Tomate ensalada",36
2023-02-24,viernes,"Fruta y verdura","Tomate kumato negro",49
2023-02-24,viernes,"Fruta y verdura","Tomate pera",6
2023-02-24,viernes,"Fruta y verdura","Tomate rallado",26
2023-02-24,viernes,"Fruta y verdura","Tomate rosa",34
2023-02-24,viernes,"Fruta y verdura",Tomates,9
2023-02-24,viernes,"Fruta y verdura","Tomates cherry",28
2023-02-24,viernes,"Fruta y verdura","Tomates cherry en rama Dulcita",8
2023-02-24,viernes,"Fruta y verdura","Tomates cherry pera kumato",25
2023-02-24,viernes,"Fruta y verdura","Tomates kumato negro",6
2023-02-24,viernes,"Fruta y verdura","Tomates pera",46
2023-02-24,viernes,"Fruta y verdura","Uva blanca sin semillas",44
2023-02-24,viernes,"Fruta y verdura","Uva roja sin semillas",8
2023-02-24,viernes,"Fruta y verdura","Wraps Texas",26
2023-02-24,viernes,"Fruta y verdura",Yuca,7
2023-02-24,viernes,"Fruta y verdura","Zanahoria rallada base para ensalada",14
2023-02-24,viernes,"Fruta y verdura",Zanahorias,24
2023-03-03,viernes,"Fruta y verdura","1/4 Sandía baja en semillas",42
2023-03-03,viernes,"Fruta y verdura","3 Vegetales para micro",31
2023-03-03,viernes,"Fruta y verdura","Acelgas cortadas",44
2023-03-03,viernes,"Fruta y verdura",Aguacate,11
2023-03-03,viernes,"Fruta y verdura",Aguacates,8
2023-03-03,viernes,"Fruta y verdura","Ajo negro dientes pelados",5
2023-03-03,viernes,"Fruta y verdura","Ajos morados",52
2023-03-03,viernes,"Fruta y verdura",Albahaca,21
2023-03-03,viernes,"Fruta y verdura",Albaricoque,8
2023-03-03,viernes,"Fruta y verdura","Apio verde",35
2023-03-03,viernes,"Fruta y verdura",Arándanos,6
2023-03-03,viernes,"Fruta y verdura",Banana,39
2023-03-03,viernes,"Fruta y verdura",Batata,8
2023-03-03,viernes,"Fruta y verdura","Batata para micro",20
2023-03-03,viernes,"Fruta y verdura",Berenjena,37
2023-03-03,viernes,"Fruta y verdura",Bimi,38
2023-03-03,viernes,"Fruta y verdura",Brócoli,49
2023-03-03,viernes,"Fruta y verdura","Calabacín blanco",37
2023-03-03,viernes,"Fruta y verdura","Calabacín verde",12
2023-03-03,viernes,"Fruta y verdura","Calabaza cacahuete cortada a trozos",14
2023-03-03,viernes,"Fruta y verdura","Canónigos base para ensalada",39
2023-03-03,viernes,"Fruta y verdura",Cebollas,52
2023-03-03,viernes,"Fruta y verdura","Cebollas dulces",49
2023-03-03,viernes,"Fruta y verdura","Cebollas rojas",47
2023-03-03,viernes,"Fruta y verdura","Cebollas tiernas",39
2023-03-03,viernes,"Fruta y verdura",Cebollino,44
2023-03-03,viernes,"Fruta y verdura",Cereza,28
2023-03-03,viernes,"Fruta y verdura","Champiñón grande",30
2023-03-03,viernes,"Fruta y verdura","Champiñón laminado limpio",46
2023-03-03,viernes,"Fruta y verdura","Champiñón pequeño",31
2023-03-03,viernes,"Fruta y verdura","Champiñón Portobello",16
2023-03-03,viernes,"Fruta y verdura",Cilantro,42
2023-03-03,viernes,"Fruta y verdura","Ciruela roja",11
2023-03-03,viernes,"Fruta y verdura","Cogollos corazón de lechuga",47
2023-03-03,viernes,"Fruta y verdura","Cogollos de lechuga",14
2023-03-03,viernes,"Fruta y verdura","Col lombarda",44
2023-03-03,viernes,"Fruta y verdura",Coliflor,46
2023-03-03,viernes,"Fruta y verdura",Endibias,49
2023-03-03,viernes,"Fruta y verdura","Ensalada California",18
2023-03-03,viernes,"Fruta y verdura","Ensalada César",49
2023-03-03,viernes,"Fruta y verdura","Ensalada de la casa",23
2023-03-03,viernes,"Fruta y verdura","Ensalada de pasta",43
2023-03-03,viernes,"Fruta y verdura","Ensalada de pasta Listo para Comer",11
2023-03-03,viernes,"Fruta y verdura","Ensalada ensatún",13
2023-03-03,viernes,"Fruta y verdura","Ensalada jamón",45
2023-03-03,viernes,"Fruta y verdura","Ensalada mezcla 4 estaciones",24
2023-03-03,viernes,"Fruta y verdura","Ensalada mezcla brotes tiernos",22
2023-03-03,viernes,"Fruta y verdura","Ensalada mezcla brotes tiernos maxi",11
2023-03-03,viernes,"Fruta y verdura","Ensalada mezcla dúo canónigos y rúcula",28
